PositionID,PositionTitle,PositionURI,Location,City,State,Country,Latitude,Longitude,Organization,Department,MinSalary,MaxSalary,SalaryInterval,JobCategory,JobGrade,Schedule,OfferingType,StartDate,EndDate,PublicationDate,CloseDate,TeleworkEligible,SecurityClearance,PromotionPotential,TravelCode,HiringPath,TotalOpenings,NormalisedSalary
DE-12613839-25-SMM,FIREFIGHTER (BLS/HAZMAT TECHNICIAN),https://www.usajobs.gov:443/GetJob/ViewDetails/819671700,Multiple Locations,"Coronado, California",California,United States,32.6934,-117.2076,"Commander, Navy Installations",Department of the Navy,35890.0,72588.0,PA,Fire Protection and Prevention,GS,,,2024-11-20 00:00:00.000,2025-05-20 23:59:59.997,2024-11-20 00:00:00.000,2025-05-20 23:59:59.997,False,Secret,7,1,public,30,35890.0
DE-12675271-25-ESM,FIREFIGHTER (BLS/HAZMAT TECHNICIAN),https://www.usajobs.gov:443/GetJob/ViewDetails/829044300,"Fort Worth, Texas","Fort Worth, Texas",Texas,United States,32.74863,-97.32925,"Commander, Navy Installations",Department of the Navy,53259.0,69238.0,PA,Fire Protection and Prevention,GS,,,2025-01-24 00:00:00.000,2025-10-24 23:59:59.997,2025-01-24 00:00:00.000,2025-10-24 23:59:59.997,False,Secret,7,2,public,02,53259.0
DLALndMartm-25-12684543-DHA,Supply Technician (6-month register),https://www.usajobs.gov:443/GetJob/ViewDetails/830458500,"Portsmouth Naval Shipyard, Maine","Portsmouth Naval Shipyard, Maine",Maine,United States,43.080185,-70.7332,Defense Logistics Agency,Department of Defense,45679.0,73563.0,PA,Supply Clerical And Technician,GS,,,2025-02-05 08:11:43.400,2025-08-05 23:59:59.997,2025-02-05 08:11:43.400,2025-08-05 23:59:59.997,True,Confidential,7,1,public,Few,45679.0
CERI256462810631HWS,Hydrologic Technician - DIRECT HIRE,https://www.usajobs.gov:443/GetJob/ViewDetails/831632300,"Sacramento, California","Sacramento, California",California,United States,38.57906,-121.491,U.S. Army Corps of Engineers,Department of the Army,98236.0,127712.0,PA,Hydrologic Technician,GS,,,2025-02-18 00:00:00.000,2026-02-17 23:59:59.997,2025-02-18 00:00:00.000,2026-02-17 23:59:59.997,True,Not Required,None,2,public,1,98236.0
CAZM-12608593-25-RBW,Environmental Service Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/833216500,Multiple Locations,"Kerrville, Texas",Texas,United States,30.051588,-99.14532,Veterans Health Administration,Department of Veterans Affairs,17.82,20.79,PH,Custodial Working,WG,,,2025-03-05 00:00:00.000,2025-07-31 23:59:59.997,2025-03-05 00:00:00.000,2025-07-31 23:59:59.997,False,Other,2,0,public,1,37065.6
CBSU-12721062-25-MC,Health Technician - Massage Therapy,https://www.usajobs.gov:443/GetJob/ViewDetails/835126200,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,55328.0,71932.0,PA,Health Aid And Technician,GS,,,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,True,Other,None,0,fed-competitive,1,55328.0
CBSU-12721061-25-MC,Health Technician - Massage Therapy,https://www.usajobs.gov:443/GetJob/ViewDetails/835126300,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,55328.0,71932.0,PA,Health Aid And Technician,GS,,,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,True,Other,None,0,public,1,55328.0
CBSU-12721096-25-MC,Health Technician - Massage Therapy,https://www.usajobs.gov:443/GetJob/ViewDetails/835129400,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,40332.0,64952.0,PA,Health Aid And Technician,GS,,,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,True,Other,None,0,fed-competitive,1,40332.0
CBSU-12721095-25-MC,Health Technician - Massage Therapy,https://www.usajobs.gov:443/GetJob/ViewDetails/835129700,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,49960.0,64952.0,PA,Health Aid And Technician,GS,,,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,True,Other,None,0,public,1,49960.0
CBSY-12727279-25-KW,Supervisory Nuclear Medicine Tech,https://www.usajobs.gov:443/GetJob/ViewDetails/835604300,"Iowa City, Iowa","Iowa City, Iowa",Iowa,United States,41.657825,-91.526535,Veterans Health Administration,Department of Veterans Affairs,88621.0,115213.0,PA,General Health Science,GS,,,2025-04-21 00:00:00.000,2025-06-27 23:59:59.997,2025-04-21 00:00:00.000,2025-06-27 23:59:59.997,False,Other,12,0,fed-competitive,1,88621.0
ASW-AIR-25-MS212-95054,Technical Analyst (Aviation Safety),https://www.usajobs.gov:443/GetJob/ViewDetails/836483000,FAA Location Negotiable Upon Request - See Additional Info,"Singapore, Singapore",Unknown,Singapore,1.3219998,103.821,Federal Aviation Administration,Department of Transportation,94544.0,146571.0,PA,"General Inspection, Investigation, Enforcement, And Compliance Series",FV,,,2025-05-07 00:00:00.000,2025-05-20 23:59:59.997,2025-05-07 00:00:00.000,2025-05-20 23:59:59.997,True,Other,No,2,fed-internal-search,2,94544.0
MT-MP-25-12722916-GMS,Engineering Technician (Petroleum),https://www.usajobs.gov:443/GetJob/ViewDetails/836495400,"Billings, Montana","Billings, Montana",Montana,United States,45.783752,-108.50558,Bureau of Land Management,Department of the Interior,102203.0,132870.0,PA,Engineering Technical,GS,,,2025-05-06 10:54:00.907,2025-05-20 23:59:59.997,2025-05-06 10:54:00.907,2025-05-20 23:59:59.997,True,Not Required,None,1,fed-transition,1,102203.0
MT-MP-25-12733047-GMS,Engineering Technician (Petroleum),https://www.usajobs.gov:443/GetJob/ViewDetails/836762200,"Dickinson, North Dakota","Dickinson, North Dakota",North Dakota,United States,46.879,-102.7906,Bureau of Land Management,Department of the Interior,46513.0,74906.0,PA,Engineering Technical,GS,,,2025-05-12 00:00:00.000,2025-05-23 23:59:59.997,2025-05-12 00:00:00.000,2025-05-23 23:59:59.997,True,Not Required,11,1,fed-transition,3,46513.0
MT-DE-25-12734996-GMS,Engineering Technician (Petroleum),https://www.usajobs.gov:443/GetJob/ViewDetails/836762300,"Dickinson, North Dakota","Dickinson, North Dakota",North Dakota,United States,46.879,-102.7906,Bureau of Land Management,Department of the Interior,46513.0,74906.0,PA,Engineering Technical,GS,,,2025-05-12 00:00:00.000,2025-05-23 23:59:59.997,2025-05-12 00:00:00.000,2025-05-23 23:59:59.997,True,Not Required,11,1,fed-transition,3,46513.0
CBSV-12734971-25-GEJ,Medical Instrument Technician (EKG),https://www.usajobs.gov:443/GetJob/ViewDetails/836892100,"Seattle, Washington","Seattle, Washington",Washington,United States,47.60358,-122.32945,Veterans Health Administration,Department of Veterans Affairs,40517.0,73003.0,PA,Medical Instrument Technician,GS,,,2025-05-13 12:06:39.757,2025-05-28 23:59:59.997,2025-05-13 12:06:39.757,2025-05-28 23:59:59.997,False,Not Required,7,0,fed-competitive,2,40517.0
CBSV-12734972-25-GEJ,Medical Instrument Technician (EKG),https://www.usajobs.gov:443/GetJob/ViewDetails/836892600,"Seattle, Washington","Seattle, Washington",Washington,United States,47.60358,-122.32945,Veterans Health Administration,Department of Veterans Affairs,40517.0,73003.0,PA,Medical Instrument Technician,GS,,,2025-05-13 12:05:49.907,2025-05-28 23:59:59.997,2025-05-13 12:05:49.907,2025-05-28 23:59:59.997,False,Not Required,7,0,public,2,40517.0
CBZY-12732984-25-LA,Medical Reimbursement Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836970200,"Leavenworth, Kansas","Leavenworth, Kansas",Kansas,United States,39.31927,-94.9156,Veterans Health Administration,Department of Veterans Affairs,40990.0,59398.0,PA,Financial Clerical And Assistance,GS,,,2025-05-15 00:00:00.000,2025-05-22 23:59:59.997,2025-05-15 00:00:00.000,2025-05-22 23:59:59.997,False,Not Required,6,0,fed-transition,Few,40990.0
CBZY-12726741-25-EH,Medical Reimbursement Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836974400,"Orlando, Florida","Orlando, Florida",Florida,United States,28.538235,-81.37739,Veterans Health Administration,Department of Veterans Affairs,40332.0,58445.0,PA,Financial Clerical And Assistance,GS,,,2025-05-15 00:00:00.000,2025-05-27 23:59:59.997,2025-05-15 00:00:00.000,2025-05-27 23:59:59.997,False,Other,6,0,fed-internal-search,15,40332.0
R9-25-12733906-AC-FDHA,Forestry Technician (Fire Dispatch),https://www.usajobs.gov:443/GetJob/ViewDetails/837277300,"Eglin AFB, Florida","Eglin AFB, Florida",Florida,United States,30.4654,-86.5552,U.S. Fish and Wildlife Service,Department of the Interior,57098.0,80541.0,PA,Forestry Technician,GS,,,2025-05-20 00:00:00.000,2025-06-02 23:59:59.997,2025-05-20 00:00:00.000,2025-06-02 23:59:59.997,True,Not Required,7,5,fed-transition,2,57098.0
CAZM-12706787-25-LGJ,Health Technician (Surgical Technician) - Recruitment/Relocation Incentive Authorized,https://www.usajobs.gov:443/GetJob/ViewDetails/833343700,"Amarillo, Texas","Amarillo, Texas",Texas,United States,35.207256,-101.83389,Veterans Health Administration,Department of Veterans Affairs,44959.0,58445.0,PA,Health Aid And Technician,GS,,,2025-03-07 00:00:00.000,2025-06-13 23:59:59.997,2025-03-07 00:00:00.000,2025-06-13 23:59:59.997,False,Other,None,0,public,1,44959.0
DE-12533347-24-MCH,IT SPECIALIST (INFOSEC),https://www.usajobs.gov:443/GetJob/ViewDetails/807382700,Multiple Locations,"Patuxent River, Maryland",Maryland,United States,38.756,-76.7301,Naval Air Systems Command,Department of the Navy,99200.0,153354.0,PA,Information Technology Management,DS,,,2024-09-03 00:00:00.000,2025-09-02 23:59:59.997,2024-09-03 00:00:00.000,2025-09-02 23:59:59.997,True,Top Secret,None,1,public,Few,99200.0
CBTG-OCA- 12573050-25-CS,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/813935200,"Louisville, Kentucky","Louisville, Kentucky",Kentucky,United States,38.25486,-85.7664,Veterans Health Administration,Department of Veterans Affairs,18.19,21.19,PH,Custodial Working,WG,,,2024-10-11 00:00:00.000,2025-09-30 23:59:59.997,2024-10-11 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,public,Many,37835.200000000004
DE-12601130-24-ESM,IT SPECIALIST (INFOSEC),https://www.usajobs.gov:443/GetJob/ViewDetails/817612400,"Port Hueneme, California","Port Hueneme, California",California,United States,34.1497,-119.196,Naval Facilities Engineering Systems Command,Department of the Navy,120246.0,156323.0,PA,Information Technology Management,GS,,,2024-11-08 00:00:00.000,2025-11-07 23:59:59.997,2024-11-08 00:00:00.000,2025-11-07 23:59:59.997,True,Top Secret,13,2,public,02,120246.0
ST-12604329-25-TMW,ENGINEERING TECHNICIAN (MECHANICAL),https://www.usajobs.gov:443/GetJob/ViewDetails/818105500,"Bremerton, Washington","Bremerton, Washington",Washington,United States,47.565002,-122.6257,U.S. Pacific Fleet,Department of the Navy,97376.0,126585.0,PA,Engineering Technical,GS,,,2024-11-12 00:00:00.000,2025-06-30 23:59:59.997,2024-11-12 00:00:00.000,2025-06-30 23:59:59.997,True,Other,12,1,fed-transition,MANY,97376.0
CBSU-12591420-25-CLS,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/818690000,Multiple Locations,"Denver, Colorado",Colorado,United States,39.74001,-104.992256,Veterans Health Administration,Department of Veterans Affairs,17.75,23.61,PH,Custodial Working,WG,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,many,36920.0
CBSU-12591273-25-LD,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/818690400,"Grand Junction, Colorado","Grand Junction, Colorado",Colorado,United States,39.06879,-108.56445,Veterans Health Administration,Department of Veterans Affairs,17.7,20.65,PH,Custodial Working,WG,Full Time and Part Time positions may be available.,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,many,36816.0
CBSU-12595195-25-FTL,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/818694700,Multiple Locations,"Muskogee, Oklahoma",Oklahoma,United States,35.74812,-95.36917,Veterans Health Administration,Department of Veterans Affairs,17.6,20.54,PH,Custodial Working,WG,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,public,few,36608.0
CBSU-12592128-25-MN,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/820070200,"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma",Oklahoma,United States,35.472004,-97.52033,Veterans Health Administration,Department of Veterans Affairs,18.4,21.46,PH,Custodial Working,WG,,,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,2024-11-12 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,Many,38272.0
CBSU-12646135-25-DJ,Diagnostic Radiology Technologist,https://www.usajobs.gov:443/GetJob/ViewDetails/824689200,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,53243.0,90624.0,PA,Diagnostic Radiologic Technologist,GS,,,2024-12-17 00:00:00.000,2025-06-17 23:59:59.997,2024-12-17 00:00:00.000,2025-06-17 23:59:59.997,False,Other,8,0,public,1,53243.0
OCDLADist-25-12677962-DHA,Supply Technician (12 Month Register),https://www.usajobs.gov:443/GetJob/ViewDetails/829522000,"Mechanicsburg, Pennsylvania","Mechanicsburg, Pennsylvania",Pennsylvania,United States,40.213165,-77.00836,Defense Logistics Agency,Department of Defense,45869.0,59628.0,PA,Supply Clerical And Technician,GS,,,2025-01-28 00:00:00.000,2026-01-27 23:59:59.997,2025-01-28 00:00:00.000,2026-01-27 23:59:59.997,False,Other,6,1,public,Many,45869.0
25-FISC-01,Director of Information Technology,https://www.usajobs.gov:443/GetJob/ViewDetails/831587200,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,U.S. Courts,Judicial Branch,120579.0,195200.0,PA,Information Technology Management,JS,,At-Will,2025-02-14 00:00:00.000,2026-02-13 23:59:59.997,2025-02-14 00:00:00.000,2026-02-13 23:59:59.997,False,Top Secret,15,1,public,1,120579.0
CBTA-12702265-25-RS,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/832449500,"Hampton, Virginia","Hampton, Virginia",Virginia,United States,37.027794,-76.34512,Veterans Health Administration,Department of Veterans Affairs,17.85,20.84,PH,Custodial Working,WG,,,2025-02-26 00:00:00.000,2025-07-03 23:59:59.997,2025-02-26 00:00:00.000,2025-07-03 23:59:59.997,False,Not Required,2,0,public,Many,37128.0
DE-12706338-25-ERS,ENGINEERING TECHNICIAN (ELECTRICAL),https://www.usajobs.gov:443/GetJob/ViewDetails/833106300,"Naval Base, Norfolk, Virginia","Naval Base, Norfolk, Virginia",Virginia,United States,36.945,-76.31339,Naval Facilities Engineering Systems Command,Department of the Navy,75038.0,97544.0,PA,Engineering Technical,GS,,,2025-03-05 00:00:00.000,2025-07-03 23:59:59.997,2025-03-05 00:00:00.000,2025-07-03 23:59:59.997,True,Secret,None,1,public,1,75038.0
CBSR-12708526-25-JS,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/833506300,"Cincinnati, Ohio","Cincinnati, Ohio",Ohio,United States,39.1071,-84.5041,Veterans Health Administration,Department of Veterans Affairs,17.72,20.68,PH,Custodial Working,WG,,,2025-03-11 00:00:00.000,2025-06-11 23:59:59.997,2025-03-11 00:00:00.000,2025-06-11 23:59:59.997,False,Not Required,None,0,fed-transition,5,36857.6
CBTC-12717754-25-KLJ,Advanced Diagnostic Rad Tech (CT/X-Ray),https://www.usajobs.gov:443/GetJob/ViewDetails/834257800,"West Palm Beach, Florida","West Palm Beach, Florida",Florida,United States,26.714388,-80.05269,Veterans Health Administration,Department of Veterans Affairs,71672.0,93170.0,PA,Diagnostic Radiologic Technologist,GS,,,2025-03-26 00:00:00.000,2025-06-30 23:59:59.997,2025-03-26 00:00:00.000,2025-06-30 23:59:59.997,False,Other,None,0,public,1,71672.0
IHS-25-PX-12716993-ESEP/MP,IT Specialist (Multiple Specialties),https://www.usajobs.gov:443/GetJob/ViewDetails/834449600,Multiple Locations,"Parker, Arizona",Arizona,United States,34.149883,-114.2888,Indian Health Service,Department of Health and Human Services,40332.0,120518.0,PA,Information Technology Management,GS,,,2025-03-28 17:26:12.363,2025-05-30 23:59:59.997,2025-03-28 17:26:12.363,2025-05-30 23:59:59.997,False,Not Required,None,0,fed-transition,Many,40332.0
CBSW-12728552-25-CPP-BU,Diagnostic Radiology Technologist,https://www.usajobs.gov:443/GetJob/ViewDetails/835792300,"Stockton, California","Stockton, California",California,United States,37.9536,-121.291,Veterans Health Administration,Department of Veterans Affairs,78543.0,102103.0,PA,Diagnostic Radiologic Technologist,GS,,,2025-04-24 00:00:00.000,2025-05-27 23:59:59.997,2025-04-24 00:00:00.000,2025-05-27 23:59:59.997,False,Other,None,0,public,1,78543.0
ST-25-12728192-CAWX-DK,Electrical Engineering Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836214300,"Coolidge, Arizona","Coolidge, Arizona",Arizona,United States,32.944603,-111.53199,"Interior, Bureau of Indian Affairs",Department of the Interior,77343.0,100541.0,PA,Engineering Technical,GS,,,2025-04-30 14:11:56.753,2025-12-31 23:59:59.997,2025-04-30 14:11:56.753,2025-12-31 23:59:59.997,False,Other,None,2,fed-transition,Unknown,77343.0
CBSY-12731636-25-DS,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836275600,Multiple Locations,"Grand Island, Nebraska",Nebraska,United States,40.92474,-98.339905,Veterans Health Administration,Department of Veterans Affairs,17.88,20.85,PH,Custodial Working,WG,,,2025-04-30 00:00:00.000,2025-07-29 23:59:59.997,2025-04-30 00:00:00.000,2025-07-29 23:59:59.997,False,Not Required,None,0,fed-transition,6,37190.4
JAX-25-12733482,Recreation Aid/ Tool Tech (Auto Skills),https://www.usajobs.gov:443/GetJob/ViewDetails/836554500,"Naval Air Station Jacksonville, Florida","Naval Air Station Jacksonville, Florida",Florida,United States,30.2198,-81.6842,"Commander, Navy Installations",Department of the Navy,15.0,15.0,PH,Recreation Aid And Assistant,NF,FLEX with No Benefits,Flexible Schedule (0-40 hours per week),2025-05-07 07:47:32.563,2025-05-21 23:59:59.997,2025-05-07 07:47:32.563,2025-05-21 23:59:59.997,False,Other,1,0,public,2,31200.0
CA-12708961-AF-25-224,IT SPECIALIST (INFOSEC),https://www.usajobs.gov:443/GetJob/ViewDetails/836662400,"Vandenberg AFB, California","Vandenberg AFB, California",California,United States,34.75468,-120.54249,Air National Guard Units,Department of the Air Force,71244.0,112053.0,PA,Information Technology Management,GS,,T32 Excepted,2025-05-09 00:00:00.000,2025-05-30 23:59:59.997,2025-05-09 00:00:00.000,2025-05-30 23:59:59.997,False,Sensitive Compartmented Information,11,1,nguard,1,71244.0
TS-25-12733713-LP-DE,Biological Science Technician (Fish),https://www.usajobs.gov:443/GetJob/ViewDetails/836778500,Multiple Locations,"Whiteriver, Arizona",Arizona,United States,33.834866,-109.96491,U.S. Fish and Wildlife Service,Department of the Interior,19.33,28.01,PH,Biological Science Technician,GS,,1039-Hours,2025-05-12 00:00:00.000,2025-05-23 23:59:59.997,2025-05-12 00:00:00.000,2025-05-23 23:59:59.997,False,Not Required,None,2,fed-transition,Unknown,40206.399999999994
CBSU-12730479-25-GL,Health Technician - Information Desk,https://www.usajobs.gov:443/GetJob/ViewDetails/836835500,"Tulsa, Oklahoma","Tulsa, Oklahoma",Oklahoma,United States,36.14975,-95.993355,Veterans Health Administration,Department of Veterans Affairs,36049.0,46868.0,PA,Health Aid And Technician,GS,,,2025-05-12 15:01:20.807,2025-05-21 23:59:59.997,2025-05-12 15:01:20.807,2025-05-21 23:59:59.997,False,Not Required,None,0,fed-transition,1,36049.0
CBSR-12731289-25-SA,Lead Medical Records Technician (ROI),https://www.usajobs.gov:443/GetJob/ViewDetails/836873800,"Dayton, Ohio","Dayton, Ohio",Ohio,United States,39.7591,-84.1944,Veterans Health Administration,Department of Veterans Affairs,57745.0,75073.0,PA,Medical Records Technician,GS,,,2025-05-13 09:52:03.390,2025-05-22 23:59:59.997,2025-05-13 09:52:03.390,2025-05-22 23:59:59.997,False,Not Required,None,0,public,1,57745.0
ST-12732109-25-EGD,ENGINEERING TECHNICIAN (MECHANICAL),https://www.usajobs.gov:443/GetJob/ViewDetails/836971200,"Bangor, Washington","Bangor, Washington",Washington,United States,47.720108,-122.74654,U.S. Pacific Fleet,Department of the Navy,68686.0,89290.0,PA,Engineering Technical,GS,,,2025-05-15 00:00:00.000,2025-05-26 23:59:59.997,2025-05-15 00:00:00.000,2025-05-26 23:59:59.997,True,Secret,12,2,fed-transition,001,68686.0
O3NAFEW-25-12736580,Plumber (Irrigation Technician) NA-07,https://www.usajobs.gov:443/GetJob/ViewDetails/837033900,"Schofield Barracks, Hawaii","Schofield Barracks, Hawaii",Hawaii,United States,21.4936,-158.062,Army Installation Management Command,Department of the Army,24.55,28.63,PH,Plumbing,NA,40 hours per week,"Regular Full-time position, eligible for NAF Benefits",2025-05-14 19:44:37.097,2025-06-12 23:59:59.997,2025-05-14 19:44:37.097,2025-06-12 23:59:59.997,False,Not Required,None,0,public,1,51064.0
SC-12736522-AF-25-78,IT SPECIALIST (INFOSEC),https://www.usajobs.gov:443/GetJob/ViewDetails/837077600,"Eastover, South Carolina","Eastover, South Carolina",South Carolina,United States,33.8769,-80.6903,Air National Guard Units,Department of the Air Force,73939.0,96116.0,PA,Information Technology Management,GS,,,2025-05-15 11:54:49.170,2025-05-30 23:59:59.997,2025-05-15 11:54:49.170,2025-05-30 23:59:59.997,False,Secret,11,0,fed-internal-search,1,73939.0
ST-12736613-25-CJW,IT SPECIALIST (INFOSEC),https://www.usajobs.gov:443/GetJob/ViewDetails/837100200,"Port Hueneme, California","Port Hueneme, California",California,United States,34.1497,-119.196,Naval Sea Systems Command,Department of the Navy,122857.0,188733.0,PA,Information Technology Management,NT,,,2025-05-16 00:00:00.000,2025-05-20 23:59:59.997,2025-05-16 00:00:00.000,2025-05-20 23:59:59.997,True,Top Secret,None,2,fed-transition,1,122857.0
CAZP-12736909-25-JT,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837105000,"Tomah, Wisconsin","Tomah, Wisconsin",Wisconsin,United States,43.9726,-90.5048,Veterans Health Administration,Department of Veterans Affairs,18.68,21.79,PH,Custodial Working,WG,,,2025-05-16 00:00:00.000,2025-05-27 23:59:59.997,2025-05-16 00:00:00.000,2025-05-27 23:59:59.997,False,Not Required,None,0,fed-internal-search,1,38854.4
CAZP-12736917-25-JT,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837105500,"Tomah, Wisconsin","Tomah, Wisconsin",Wisconsin,United States,43.9726,-90.5048,Veterans Health Administration,Department of Veterans Affairs,18.68,21.79,PH,Custodial Working,WG,,,2025-05-16 00:00:00.000,2025-05-27 23:59:59.997,2025-05-16 00:00:00.000,2025-05-27 23:59:59.997,False,Not Required,None,0,public,1,38854.4
TS-25-12736065-LP-DE,Biological Science Technician (Fish),https://www.usajobs.gov:443/GetJob/ViewDetails/837126200,"Spearfish, South Dakota","Spearfish, South Dakota",South Dakota,United States,44.49057,-103.85909,U.S. Fish and Wildlife Service,Department of the Interior,19.33,25.12,PH,Biological Science Technician,GS,,1039-Hours,2025-05-16 00:00:00.000,2025-05-22 23:59:59.997,2025-05-16 00:00:00.000,2025-05-22 23:59:59.997,False,Not Required,None,2,fed-transition,Unknown,40206.399999999994
CBSU-12737264-25-BR,Medical Supply Technician (Sterile P),https://www.usajobs.gov:443/GetJob/ViewDetails/837150200,"Aurora, Colorado","Aurora, Colorado",Colorado,United States,39.7087,-104.813,Veterans Health Administration,Department of Veterans Affairs,57226.0,74391.0,PA,Medical Supply Aide And Technician,GS,,,2025-05-16 14:11:20.087,2025-05-27 23:59:59.997,2025-05-16 14:11:20.087,2025-05-27 23:59:59.997,False,Not Required,None,0,public,1,57226.0
CBSU-12737265-25-BR,Medical Supply Technician (Sterile P),https://www.usajobs.gov:443/GetJob/ViewDetails/837150300,"Aurora, Colorado","Aurora, Colorado",Colorado,United States,39.7087,-104.813,Veterans Health Administration,Department of Veterans Affairs,57226.0,74391.0,PA,Medical Supply Aide And Technician,GS,,,2025-05-16 14:12:40.533,2025-05-27 23:59:59.997,2025-05-16 14:12:40.533,2025-05-27 23:59:59.997,False,Not Required,None,0,fed-excepted,1,57226.0
20250508-84770-195648-DG-DH,Information Technology Specialist,https://www.usajobs.gov:443/GetJob/ViewDetails/837183100,"New London, Connecticut","New London, Connecticut",Connecticut,United States,41.356434,-72.096466,U.S. Coast Guard,Department of Homeland Security,99992.0,129996.0,PA,Information Technology Management,GS,,,2025-05-16 15:04:18.177,2025-05-26 23:59:59.997,2025-05-16 15:04:18.177,2025-05-26 23:59:59.997,False,Secret,12,1,fed-transition,1,99992.0
CBTA-12738066-25-JAW,Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837282400,"Asheville, North Carolina","Asheville, North Carolina",North Carolina,United States,35.59846,-82.55315,Veterans Health Administration,Department of Veterans Affairs,17.7,20.65,PH,Custodial Working,WG,,,2025-05-20 06:33:46.927,2025-06-13 23:59:59.997,2025-05-20 06:33:46.927,2025-06-13 23:59:59.997,False,Not Required,None,0,public,8,36816.0
IHS-24-BJ-12432731,Health Technician (Medical Assistant),https://www.usajobs.gov:443/GetJob/ViewDetails/793710000,"White Earth, Minnesota","White Earth, Minnesota",Minnesota,United States,47.0965,-95.8405,Indian Health Service,Department of Health and Human Services,39576.0,57354.0,PA,Health Aid And Technician,GS,,,2024-05-31 00:00:00.000,2025-05-30 23:59:59.997,2024-05-31 00:00:00.000,2025-05-30 23:59:59.997,False,Other,6,1,fed-transition,1,39576.0
IHS-24-BJ-12432732-DE,Health Technician (Medical Assistant),https://www.usajobs.gov:443/GetJob/ViewDetails/793710100,"White Earth, Minnesota","White Earth, Minnesota",Minnesota,United States,47.0965,-95.8405,Indian Health Service,Department of Health and Human Services,39576.0,57354.0,PA,Health Aid And Technician,GS,,,2024-05-31 00:00:00.000,2025-05-30 23:59:59.997,2024-05-31 00:00:00.000,2025-05-30 23:59:59.997,False,Other,6,1,public,1,39576.0
IHS-24-BI-12483963-ESEP/MP,Health Technician (Medical Assistant),https://www.usajobs.gov:443/GetJob/ViewDetails/802460300,"Pryor, Montana","Pryor, Montana",Montana,United States,45.4292,-108.5338,Indian Health Service,Department of Health and Human Services,40332.0,58445.0,PA,Health Aid And Technician,GS,,,2025-04-01 08:24:01.353,2025-05-31 23:59:59.997,2025-04-01 08:24:01.353,2025-05-31 23:59:59.997,False,Other,6,1,fed-transition,1,40332.0
