PositionID,PositionTitle,PositionURI,Location,City,State,Country,Latitude,Longitude,Organization,Department,MinSalary,MaxSalary,SalaryInterval,JobCategory,JobGrade,Schedule,OfferingType,StartDate,EndDate,PublicationDate,CloseDate,TeleworkEligible,SecurityClearance,PromotionPotential,TravelCode,HiringPath,TotalOpenings,NormalisedSalary
SS-2025-0007,Clinical Psychologist,https://www.usajobs.gov:443/GetJob/ViewDetails/835055700,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,District of Columbia Courts,Other Agencies and Independent Organizations,117962.0,153354.0,PA,Psychology,JS,,,2025-04-10 00:00:00.000,2025-05-20 23:59:59.997,2025-04-10 00:00:00.000,2025-05-20 23:59:59.997,True,Other,13,1,public,1,117962.0
ALL OFC-2025-0062,"Project Engineer (RIDP) - Direct Hire Notice for Regions I, II, III & IV",https://www.usajobs.gov:443/GetJob/ViewDetails/835068300,Multiple Locations,"Atlanta, Georgia",Georgia,United States,33.748314,-84.39111,Nuclear Regulatory Commission,Other Agencies and Independent Organizations,85983.0,153151.0,PA,General Engineering,GG,Full Time,Multiple selections for each Region may be made from this announcement.,2025-04-10 12:04:09.500,2025-07-10 23:59:59.997,2025-04-10 12:04:09.500,2025-07-10 23:59:59.997,True,Other,13,1,disability,Unknown,85983.0
CBTB-12690539-25-LI,Med Inst Tech(Ekg),https://www.usajobs.gov:443/GetJob/ViewDetails/835069000,"Birmingham, Alabama","Birmingham, Alabama",Alabama,United States,33.5203,-86.8115,Veterans Health Administration,Department of Veterans Affairs,49281.0,76831.0,PA,Medical Instrument Technician,GS,"Rotating shifts, weekends, and holidays",,2025-04-10 00:00:00.000,2025-09-30 23:59:59.997,2025-04-10 00:00:00.000,2025-09-30 23:59:59.997,False,Other,7,0,public,2,49281.0
25-SDTX-12720018-AUSA,Assistant United States Attorney (Civil),https://www.usajobs.gov:443/GetJob/ViewDetails/835071900,Multiple Locations,"Houston, Texas",Texas,United States,29.76045,-95.36978,Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,Department of Justice,63163.0,165209.0,PA,Attorney,AD,,,2025-04-10 12:34:36.097,2025-09-30 23:59:59.997,2025-04-10 12:34:36.097,2025-09-30 23:59:59.997,False,Other,29,1,public,2,63163.0
MA-12722904-AF-25-104-016,HEALTH TECHNICIAN,https://www.usajobs.gov:443/GetJob/ViewDetails/835072300,"Westfield, Massachusetts","Westfield, Massachusetts",Massachusetts,United States,42.12018,-72.75467,Air National Guard Units,Department of the Air Force,62428.0,81162.0,PA,Health Aid And Technician,GS,,,2025-04-10 12:35:18.547,2025-05-25 23:59:59.997,2025-04-10 12:35:18.547,2025-05-25 23:59:59.997,False,Secret,None,1,nguard,1,62428.0
CBTC-12722867-25-SB,Physician (Rheumatology)-Section Chief,https://www.usajobs.gov:443/GetJob/ViewDetails/835075700,"Orlando, Florida","Orlando, Florida",Florida,United States,28.538235,-81.37739,Veterans Health Administration,Department of Veterans Affairs,200985.0,320000.0,PA,Medical Officer,VM,,,2025-04-10 00:00:00.000,2025-10-31 23:59:59.997,2025-04-10 00:00:00.000,2025-10-31 23:59:59.997,False,Other,None,2,public,1,200985.0
25-12722935,Recreation Assistant (Lifeguard),https://www.usajobs.gov:443/GetJob/ViewDetails/835076500,"Norfolk, Virginia","Norfolk, Virginia",Virginia,United States,36.846825,-76.28507,"Commander, Navy Installations",Department of the Navy,17.5,17.5,PH,Recreation Aid And Assistant,NF,,,2025-04-10 13:05:13.473,2025-05-31 23:59:59.997,2025-04-10 13:05:13.473,2025-05-31 23:59:59.997,False,Other,None,0,public,6,36400.0
O2NAFEU-25-12722240,Recreation Assistant (Water Safety Instructor) NF-02,https://www.usajobs.gov:443/GetJob/ViewDetails/835077400,"Joint Base Lewis-McChord, Washington","Joint Base Lewis-McChord, Washington",Washington,United States,47.030167,-122.58576,Army Installation Management Command,Department of the Army,23.0,23.01,PH,Recreation Aid And Assistant,NF,"Intermittent, or 'Flexible', Appointments can work between 0 to 40 hours per week",,2025-04-10 13:10:42.230,2025-07-10 23:59:59.997,2025-04-10 13:10:42.230,2025-07-10 23:59:59.997,False,Not Required,None,0,public,Few,47840.0
O2NAFDE-25-12722712,Kitchen Manager NF-03,https://www.usajobs.gov:443/GetJob/ViewDetails/835081000,"Fort McCoy, Wisconsin","Fort McCoy, Wisconsin",Wisconsin,United States,44.0099,-90.6832,Army Installation Management Command,Department of the Army,48000.0,55000.0,PA,General Business And Industry,NF,This position is eligible for leave accrual and benefits.,,2025-04-10 13:44:59.800,2025-07-08 23:59:59.997,2025-04-10 13:44:59.800,2025-07-08 23:59:59.997,False,Not Required,None,1,public,Unknown,48000.0
25-12720618,Fitness Specialist,https://www.usajobs.gov:443/GetJob/ViewDetails/835082000,"Oak Harbor, Washington","Oak Harbor, Washington",Washington,United States,48.333363,-122.59327,"Commander, Navy Installations",Department of the Navy,22.0,24.0,PH,Recreation Specialist,NF,"35-40 hours on a weekly, reoccuring basis",,2025-04-10 14:04:28.407,2025-06-30 23:59:59.997,2025-04-10 14:04:28.407,2025-06-30 23:59:59.997,False,Other,None,1,public,2,45760.0
CAFC-25-05,Web Developer and Graphic Specialist (Web Developer),https://www.usajobs.gov:443/GetJob/ViewDetails/835084500,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,U.S. Courts,Judicial Branch,67660.0,131826.0,PA,Information Technology Management,CL,,,2025-04-10 14:10:35.350,2025-07-09 23:59:59.997,2025-04-10 14:10:35.350,2025-07-09 23:59:59.997,True,Other,28,0,public,1,67660.0
O2NAFEF-25-12723040,Recreation Assistant (Water Safety Instructor) NF-02,https://www.usajobs.gov:443/GetJob/ViewDetails/835089500,"Fort Cavazos, Texas","Fort Cavazos, Texas",Texas,United States,31.2014,-97.7092,Army Installation Management Command,Department of the Army,16.0,17.0,PH,Recreation Aid And Assistant,NF,This is an intermittent or 'flex' position. Incumbent may work 0 to 40 hours per week.,,2025-04-11 00:00:00.000,2025-12-31 23:59:59.997,2025-04-11 00:00:00.000,2025-12-31 23:59:59.997,False,Not Required,None,0,public,Few,33280.0
OCA-FY25-0681-DentalAsst3,Dental Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/835090200,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,Veterans Health Administration,Department of Veterans Affairs,39313.0,71553.0,PA,Dental Assistant,GS,,,2025-04-10 00:00:00.000,2025-11-03 23:59:59.997,2025-04-10 00:00:00.000,2025-11-03 23:59:59.997,False,Not Required,None,0,fed-internal-search,1,39313.0
OCA-FY25-0681-Dental Asst3,Dental Assistant,https://www.usajobs.gov:443/GetJob/ViewDetails/835090600,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,Veterans Health Administration,Department of Veterans Affairs,39313.0,71553.0,PA,Dental Assistant,GS,,,2025-04-10 00:00:00.000,2025-11-03 23:59:59.997,2025-04-10 00:00:00.000,2025-11-03 23:59:59.997,False,Not Required,None,0,public,1,39313.0
C2SCNAFCY-25-12722458,Child and Youth Program Assistant CY-01/02,https://www.usajobs.gov:443/GetJob/ViewDetails/835094700,"Fort Eisenhower, Georgia","Fort Eisenhower, Georgia",Georgia,United States,33.39893,-82.12276,Army Installation Management Command,Department of the Army,18.51,22.46,PH,Education And Training Technician,CY,This is a Flexible position with no minimum workweek and not eligible for benefits.,,2025-04-10 15:11:48.673,2025-07-10 23:59:59.997,2025-04-10 15:11:48.673,2025-07-10 23:59:59.997,False,Not Required,2,1,public,Few,38500.8
C2SCNAFCY-25-12722610,Lead Child and Youth Program Assistant (Level 5) CY-02,https://www.usajobs.gov:443/GetJob/ViewDetails/835094900,"Fort Eisenhower, Georgia","Fort Eisenhower, Georgia",Georgia,United States,33.39893,-82.12276,Army Installation Management Command,Department of the Army,20.61,25.12,PH,Education And Training Technician,CY,This is a Regular Full-Time position with a minimum workweek of 40 hours and eligible for benefits.,,2025-04-10 15:12:24.980,2025-07-10 23:59:59.997,2025-04-10 15:12:24.980,2025-07-10 23:59:59.997,False,Not Required,None,1,public,Few,42868.799999999996
CAFC-25-06,Financial Specialist,https://www.usajobs.gov:443/GetJob/ViewDetails/835095300,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,U.S. Courts,Judicial Branch,61603.0,110012.0,PA,Financial Administration And Program,CL,,,2025-04-10 15:18:04.040,2025-07-09 23:59:59.997,2025-04-10 15:18:04.040,2025-07-09 23:59:59.997,True,Other,27,0,public,1,61603.0
CBTD-12722640-25-KL,Food Service Worker (Leader),https://www.usajobs.gov:443/GetJob/ViewDetails/835095500,"Bedford, Massachusetts","Bedford, Massachusetts",Massachusetts,United States,42.4917,-71.274,Veterans Health Administration,Department of Veterans Affairs,25.93,30.25,PH,Food Service Working,WL,,,2025-04-10 00:00:00.000,2025-09-22 23:59:59.997,2025-04-10 00:00:00.000,2025-09-22 23:59:59.997,False,Not Required,None,0,public,Many,53934.4
12723225-BLI-PT,Transportation Security Officer,https://www.usajobs.gov:443/GetJob/ViewDetails/835100700,"Bellingham, WA ","Bellingham, Washington",Washington,United States,48.75235,-122.47122,Transportation Security Administration,Department of Homeland Security,49315.0,63259.0,PA,Compliance Inspection And Support,SV,,,2025-04-10 16:02:25.083,2025-05-22 23:59:59.997,2025-04-10 16:02:25.083,2025-05-22 23:59:59.997,False,Not Required,F,1,public,Many,49315.0
CA-12703540-AF-25-227,AIRCRAFT ORDNANCE SYSTEMS MECHANIC,https://www.usajobs.gov:443/GetJob/ViewDetails/835104600,"Fresno, California","Fresno, California",California,United States,36.740616,-119.78568,Air National Guard Units,Department of the Air Force,31.49,36.76,PH,Aircraft Ordnance Systems Mechanic,WG,,T32 Excepted,2025-04-11 00:00:00.000,2026-04-10 23:59:59.997,2025-04-11 00:00:00.000,2026-04-10 23:59:59.997,False,Secret,None,1,nguard,1,65499.2
CBTC-12720252-25-ELM,Physician (Cardiology/Interventional),https://www.usajobs.gov:443/GetJob/ViewDetails/835105300,"Bay Pines, Florida","Bay Pines, Florida",Florida,United States,27.8128,-82.77736,Veterans Health Administration,Department of Veterans Affairs,250000.0,400000.0,PA,Medical Officer,VM,,,2025-04-10 00:00:00.000,2025-12-31 23:59:59.997,2025-04-10 00:00:00.000,2025-12-31 23:59:59.997,False,Other,None,0,fed-competitive,1,250000.0
CA-12708750-AF-25-215-AHA,AIRCRAFT MECHANIC (ACCELERATED HIRE),https://www.usajobs.gov:443/GetJob/ViewDetails/835105700,"Fresno, CA ","Fresno, California",California,United States,36.740616,-119.78568,Air National Guard Units,Department of the Air Force,20.53,51.78,PH,Aircraft Mechanic,WG,,"T32 Excepted- Permanent, Indefinite, or Temporary",2025-04-11 00:00:00.000,2026-04-10 23:59:59.997,2025-04-11 00:00:00.000,2026-04-10 23:59:59.997,False,Other,10,1,nguard,Many,42702.4
CBTE-12723230-25-KS,Medical Instrument Technician (Diagnostic Ultrasound),https://www.usajobs.gov:443/GetJob/ViewDetails/835108900,"Bronx, New York","Bronx, New York",New York,United States,40.8257,-73.9232,Veterans Health Administration,Department of Veterans Affairs,72017.0,93620.0,PA,Medical Instrument Technician,GS,,,2025-04-10 00:00:00.000,2025-07-09 23:59:59.997,2025-04-10 00:00:00.000,2025-07-09 23:59:59.997,False,Other,None,0,fed-internal-search,2,72017.0
O2NAFEU-25-12723223,Cook NA-06,https://www.usajobs.gov:443/GetJob/ViewDetails/835109200,"Joint Base Lewis-McChord, Washington","Joint Base Lewis-McChord, Washington",Washington,United States,47.030167,-122.58576,Army Installation Management Command,Department of the Army,22.79,25.53,PH,Cooking,NA,"00 to 40 hours per week Includes Nights, Holidays, and Weekends","Intermittent, or 'Flexible', Appointments can work between 0 to 40 hours per week",2025-04-10 00:00:00.000,2025-07-09 23:59:59.997,2025-04-10 00:00:00.000,2025-07-09 23:59:59.997,False,Not Required,None,0,public,Many,47403.2
O1NAFDQ-25-12722686,Operations Assistant NF-02,https://www.usajobs.gov:443/GetJob/ViewDetails/835110100,"Carlisle, Pennsylvania","Carlisle, Pennsylvania",Pennsylvania,United States,40.20118,-77.18912,Army Installation Management Command,Department of the Army,17.0,19.0,PH,General Business And Industry,NF,Flexible 0-40 hours per week,"Rotating shifts, nights, weekends. Flexible schedule",2025-04-10 17:49:06.213,2025-07-10 23:59:59.997,2025-04-10 17:49:06.213,2025-07-10 23:59:59.997,False,Not Required,None,0,public,FEW,35360.0
CBTC-12721919-25-SB,Physician (Pulmonary Disease),https://www.usajobs.gov:443/GetJob/ViewDetails/835116300,"Orlando, Florida","Orlando, Florida",Florida,United States,28.538235,-81.37739,Veterans Health Administration,Department of Veterans Affairs,260000.0,400000.0,PA,Medical Officer,VM,,,2025-04-11 00:00:00.000,2025-05-20 23:59:59.997,2025-04-11 00:00:00.000,2025-05-20 23:59:59.997,False,Other,None,2,fed-competitive,1,260000.0
C2SCNAFCY-25-12723144,Lead Child and Youth Program Assistant (Level 5) CY-02,https://www.usajobs.gov:443/GetJob/ViewDetails/835121900,"Fort Knox, Kentucky","Fort Knox, Kentucky",Kentucky,United States,37.89799,-85.90228,Army Installation Management Command,Department of the Army,22.22,22.23,PH,Education And Training Technician,CY,,,2025-04-11 00:00:00.000,2025-05-29 23:59:59.997,2025-04-11 00:00:00.000,2025-05-29 23:59:59.997,False,Not Required,None,0,public,Few,46217.6
CBSU-12722309-25-GSS,Health Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/835124200,"Cheyenne, Wyoming","Cheyenne, Wyoming",Wyoming,United States,41.134815,-104.82155,Veterans Health Administration,Department of Veterans Affairs,40332.0,58445.0,PA,Health Aid And Technician,GS,,,2025-04-11 09:28:58.973,2025-06-30 23:59:59.997,2025-04-11 09:28:58.973,2025-06-30 23:59:59.997,False,Other,6,0,fed-transition,1,40332.0
CBSU-12721062-25-MC,Health Technician - Massage Therapy,https://www.usajobs.gov:443/GetJob/ViewDetails/835126200,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,55328.0,71932.0,PA,Health Aid And Technician,GS,,,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,True,Other,None,0,fed-competitive,1,55328.0
CBSU-12721061-25-MC,Health Technician - Massage Therapy,https://www.usajobs.gov:443/GetJob/ViewDetails/835126300,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,55328.0,71932.0,PA,Health Aid And Technician,GS,,,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,True,Other,None,0,public,1,55328.0
CBSU-12721096-25-MC,Health Technician - Massage Therapy,https://www.usajobs.gov:443/GetJob/ViewDetails/835129400,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,40332.0,64952.0,PA,Health Aid And Technician,GS,,,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,True,Other,None,0,fed-competitive,1,40332.0
CBSU-12721095-25-MC,Health Technician - Massage Therapy,https://www.usajobs.gov:443/GetJob/ViewDetails/835129700,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,49960.0,64952.0,PA,Health Aid And Technician,GS,,,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,2025-04-11 00:00:00.000,2025-06-27 23:59:59.997,True,Other,None,0,public,1,49960.0
HSJA256646873423HWS,Medical Instrument Technician (Magnetic Resonance Imaging),https://www.usajobs.gov:443/GetJob/ViewDetails/835131800,"Fort Knox, Kentucky","Fort Knox, Kentucky",Kentucky,United States,37.89799,-85.90228,Military Treatment Facilities under DHA,Department of Defense,55328.0,71932.0,PA,Medical Instrument Technician,GS,,,2025-04-11 10:51:35.107,2025-10-10 23:59:59.997,2025-04-11 10:51:35.107,2025-10-10 23:59:59.997,False,Not Required,None,1,public,2,55328.0
C2SCNAFCY-25-12722915,Motor Vehicle Operator (CYS) NA-07,https://www.usajobs.gov:443/GetJob/ViewDetails/835136800,"Joint Base Lewis-McChord, Washington","Joint Base Lewis-McChord, Washington",Washington,United States,47.030167,-122.58576,Army Installation Management Command,Department of the Army,22.76,26.55,PH,Motor Vehicle Operating,NA,This a Regular Part-Time position with a minimum work week of 20 hours and eligible for benefits.,,2025-04-11 11:37:55.763,2025-07-14 23:59:59.997,2025-04-11 11:37:55.763,2025-07-14 23:59:59.997,False,Not Required,None,1,public,Few,47340.8
CBTE-12723440-25-TL,Advanced Prosthetist Orthotist,https://www.usajobs.gov:443/GetJob/ViewDetails/835141500,"Syracuse, New York","Syracuse, New York",New York,United States,43.04999,-76.14739,Veterans Health Administration,Department of Veterans Affairs,88621.0,115213.0,PA,Orthotist And Prosthetist,GS,,,2025-04-21 00:00:00.000,2025-09-30 23:59:59.997,2025-04-21 00:00:00.000,2025-09-30 23:59:59.997,False,Other,None,8,public,1,88621.0
CBSW-12723294-25-DMH,Clinical Laboratory Scientist,https://www.usajobs.gov:443/GetJob/ViewDetails/835142700,"Reno, Nevada","Reno, Nevada",Nevada,United States,39.5274,-119.813,Veterans Health Administration,Department of Veterans Affairs,75543.0,131373.0,PA,Clinical Laboratory Science,GS,,,2025-04-11 00:00:00.000,2025-06-12 23:59:59.997,2025-04-11 00:00:00.000,2025-06-12 23:59:59.997,False,Other,11,0,fed-excepted,1,75543.0
O2NAFEU-25-12723497,Recreation Assistant NF-02,https://www.usajobs.gov:443/GetJob/ViewDetails/835150200,"Joint Base Lewis-McChord, Washington","Joint Base Lewis-McChord, Washington",Washington,United States,47.030167,-122.58576,Army Installation Management Command,Department of the Army,20.0,20.01,PH,Recreation Aid And Assistant,NF,"Intermittent, or 'Flexible', Appointments can work between 0 to 40 hours per week",,2025-04-11 14:39:19.893,2025-06-11 23:59:59.997,2025-04-11 14:39:19.893,2025-06-11 23:59:59.997,False,Not Required,None,0,public,Few,41600.0
O2NAFEU-25-12723478,Recreation Assistant NF-02,https://www.usajobs.gov:443/GetJob/ViewDetails/835150300,"Joint Base Lewis-McChord, Washington","Joint Base Lewis-McChord, Washington",Washington,United States,47.030167,-122.58576,Army Installation Management Command,Department of the Army,20.0,20.01,PH,Recreation Aid And Assistant,NF,"Intermittent, or 'Flexible', Appointments can work between 0 to 40 hours per week",,2025-04-11 16:41:28.583,2025-06-11 23:59:59.997,2025-04-11 16:41:28.583,2025-06-11 23:59:59.997,False,Not Required,None,0,public,Few,41600.0
MW-1543-HOSP-25-12723289-OC,Seasonal Maintenance Mechanic,https://www.usajobs.gov:443/GetJob/ViewDetails/835152500,"Hot Springs, Arkansas","Hot Springs, Arkansas",Arkansas,United States,34.545746,-92.96784,National Park Service,Department of the Interior,27.21,31.76,PH,Maintenance Mechanic,WG,"You may be required to work evenings, weekends, holidays, overtime and shift work.","1039 Hours; The typical seasonal entry-on-duty period is May - Oct, but can be variable during these months due to weather conditions, project needs, or funding. Anticipated Entry on Duty: May 2025",2025-04-14 00:00:00.000,2025-06-03 23:59:59.997,2025-04-14 00:00:00.000,2025-06-03 23:59:59.997,False,Not Required,None,0,fed-transition,6,56596.8
CBSV-12723500-25-RAC,Optometrist,https://www.usajobs.gov:443/GetJob/ViewDetails/835156500,"White City, Oregon","White City, Oregon",Oregon,United States,42.438316,-122.83839,Veterans Health Administration,Department of Veterans Affairs,88621.0,161889.0,PA,Optometrist,VP,,,2025-04-11 00:00:00.000,2025-05-22 23:59:59.997,2025-04-11 00:00:00.000,2025-05-22 23:59:59.997,False,Other,None,0,public,1,88621.0
req3694,Green & Gold Congressional Aide,https://www.usajobs.gov:443/GetJob/ViewDetails/835159600,"Clovis, California","Clovis, California",California,United States,36.83039,-119.672966,House of Representatives,Legislative Branch,55000.0,67000.0,PA,Miscellaneous Administration And Program,HS,,,2025-04-11 00:00:00.000,2025-10-31 23:59:59.997,2025-04-11 00:00:00.000,2025-10-31 23:59:59.997,False,Not Required,HS5,0,vet,1,55000.0
CAZM-12723431-25-LMB,Clinical Psychologist - EDRP,https://www.usajobs.gov:443/GetJob/ViewDetails/835161700,"Waco, Texas","Waco, Texas",Texas,United States,31.571821,-97.149506,Veterans Health Administration,Department of Veterans Affairs,126575.0,164550.0,PA,Psychology,GS,,,2025-04-11 00:00:00.000,2025-05-30 23:59:59.997,2025-04-11 00:00:00.000,2025-05-30 23:59:59.997,False,Other,None,2,public,1,126575.0
CAZM-12723430-25-LMB,Clinical Psychologist - EDRP,https://www.usajobs.gov:443/GetJob/ViewDetails/835161800,"Waco, Texas","Waco, Texas",Texas,United States,31.571821,-97.149506,Veterans Health Administration,Department of Veterans Affairs,88807.0,164550.0,PA,Psychology,GS,,,2025-04-11 00:00:00.000,2025-05-30 23:59:59.997,2025-04-11 00:00:00.000,2025-05-30 23:59:59.997,False,Other,13,2,fed-competitive,1,88807.0
DE-12720437-25-OCSO,Physical Security Specialist (TSCM),https://www.usajobs.gov:443/GetJob/ViewDetails/835162000,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,DHS Headquarters,Department of Homeland Security,120579.0,156755.0,PA,Security Administration,GS,,,2025-04-14 00:00:00.000,2025-05-30 23:59:59.997,2025-04-14 00:00:00.000,2025-05-30 23:59:59.997,True,Top Secret,13,5,public,4,120579.0
O2NAFDN-25-12723453,Motor Vehicle Operator (Towing) NA-06,https://www.usajobs.gov:443/GetJob/ViewDetails/835163100,"Fort Bragg, North Carolina","Fort Bragg, North Carolina",North Carolina,United States,35.1356,-78.9974,Army Installation Management Command,Department of the Army,21.15,24.67,PH,Motor Vehicle Operating,NA,20 Hours,,2025-04-11 15:36:49.957,2025-12-29 23:59:59.997,2025-04-11 15:36:49.957,2025-12-29 23:59:59.997,False,Not Required,None,0,public,1,43992.0
CAFC-25-07,Procurement Specialist,https://www.usajobs.gov:443/GetJob/ViewDetails/835169800,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,U.S. Courts,Judicial Branch,61603.0,110012.0,PA,Procurement Clerical And Technician,CL,,,2025-04-11 16:41:56.797,2025-07-10 23:59:59.997,2025-04-11 16:41:56.797,2025-07-10 23:59:59.997,True,Other,27,0,public,1,61603.0
CBTC-12721863-25-TC,Physician (Gastroenterologist),https://www.usajobs.gov:443/GetJob/ViewDetails/835170900,"Jacksonville, Florida","Jacksonville, Florida",Florida,United States,30.33138,-81.6558,Veterans Health Administration,Department of Veterans Affairs,270000.0,400000.0,PA,Medical Officer,VM,,,2025-04-11 00:00:00.000,2025-12-31 23:59:59.997,2025-04-11 00:00:00.000,2025-12-31 23:59:59.997,False,Other,None,0,fed-competitive,1,270000.0
CBTF-12722012-25-DC-OCA-INT,Medical Support Assistant (Advanced),https://www.usajobs.gov:443/GetJob/ViewDetails/835171200,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,Veterans Health Administration,Department of Veterans Affairs,58517.0,76069.0,PA,Medical Support Assistance,GS,,,2025-04-11 00:00:00.000,2025-07-11 23:59:59.997,2025-04-11 00:00:00.000,2025-07-11 23:59:59.997,False,Other,None,0,fed-competitive,few,58517.0
CBTF-12722092-25-DC-OCA-PUB,Medical Support Assistant (Advanced),https://www.usajobs.gov:443/GetJob/ViewDetails/835172200,"Washington, District of Columbia","Washington, District of Columbia",District of Columbia,United States,38.8904,-77.032,Veterans Health Administration,Department of Veterans Affairs,58517.0,76069.0,PA,Medical Support Assistance,GS,,,2025-04-11 00:00:00.000,2025-07-11 23:59:59.997,2025-04-11 00:00:00.000,2025-07-11 23:59:59.997,False,Other,None,0,public,Few,58517.0
6113,Interdisciplinary General Engineer,https://www.usajobs.gov:443/GetJob/ViewDetails/835175300,"Chesapeake, Virginia","Chesapeake, Virginia",Virginia,United States,36.714294,-76.24785,U.S. Coast Guard,Department of Homeland Security,77000.0,96026.0,PA,General Engineering,NF,,"Location: Chesapeake, VA - Headquarters",2025-04-07 00:00:00.000,2026-04-06 23:59:59.997,2025-04-07 00:00:00.000,2026-04-06 23:59:59.997,False,Other,4,1,public,1,77000.0
DEST-12709642-25-CEB,"Various (from Directors, Trainers, Teachers, and Child Care Assistants)",https://www.usajobs.gov:443/GetJob/ViewDetails/835175400,Multiple Locations,"Kodiak, Alaska",Alaska,United States,57.79435,-152.39516,U.S. Coast Guard,Department of Homeland Security,50000.0,100000.0,PA,Education And Training Technician,NF,Positions range from Full time to part time and intermittent.,,2025-04-02 00:00:00.000,2026-04-01 23:59:59.997,2025-04-02 00:00:00.000,2026-04-01 23:59:59.997,False,Other,4,1,public,Many,50000.0
O3NAFEW-25-12723684,Custodial Worker NA-02,https://www.usajobs.gov:443/GetJob/ViewDetails/835176200,"Fort Shafter, Hawaii","Fort Shafter, Hawaii",Hawaii,United States,21.35,-157.89,Army Installation Management Command,Department of the Army,21.32,24.86,PH,Custodial Working,NA,20 - 39 hours per week,This postion is eligible for NAF benefits and leave accrual.,2025-04-11 00:00:00.000,2025-06-11 23:59:59.997,2025-04-11 00:00:00.000,2025-06-11 23:59:59.997,False,Not Required,None,0,public,1,44345.6
CBTD-12721682-25-ST,OCA HEALTH TECHNICIAN (DIETETIC),https://www.usajobs.gov:443/GetJob/ViewDetails/835185100,"West Roxbury, Massachusetts","West Roxbury, Massachusetts",Massachusetts,United States,42.283283,-71.15714,Veterans Health Administration,Department of Veterans Affairs,45679.0,59377.0,PA,Health Aid And Technician,GS,Full-time or Part-time,,2025-04-14 00:00:00.000,2025-10-14 23:59:59.997,2025-04-14 00:00:00.000,2025-10-14 23:59:59.997,False,Not Required,None,0,public,3,45679.0
25-12722430,CYP Food Service Worker (SAC),https://www.usajobs.gov:443/GetJob/ViewDetails/835189500,"Newport, Rhode Island","Newport, Rhode Island",Rhode Island,United States,41.535023,-71.30827,"Commander, Navy Installations",Department of the Navy,19.66,22.93,PH,Food Service Working,NA,"20 - 34 hours per week, w/full benefits (except for eligibility of LTD)",Year Round,2025-05-05 15:45:25.327,2025-05-24 23:59:59.997,2025-05-05 15:45:25.327,2025-05-24 23:59:59.997,False,Other,4,0,public,1,40892.8
25-12722450,CYP Operations Clerk (CDC),https://www.usajobs.gov:443/GetJob/ViewDetails/835189800,"Newport, Rhode Island","Newport, Rhode Island",Rhode Island,United States,41.535023,-71.30827,"Commander, Navy Installations",Department of the Navy,18.47,22.4,PH,Miscellaneous Clerk And Assistant,NF,35 - 40 hours per week w/full benefits,Year Round,2025-05-05 16:26:53.120,2025-05-24 23:59:59.997,2025-05-05 16:26:53.120,2025-05-24 23:59:59.997,False,Other,2,0,public,2,38417.6
HSJG256397713731DHA,Physician (Occupational Medicine),https://www.usajobs.gov:443/GetJob/ViewDetails/835190200,"Naval Medical Center, San Diego, California","Naval Medical Center, San Diego, California",California,United States,32.725914,-117.14502,Military Treatment Facilities under DHA,Department of Defense,145000.0,320000.0,PA,Medical Officer,GP,,2 year,2025-04-16 00:00:00.000,2025-05-23 23:59:59.997,2025-04-16 00:00:00.000,2025-05-23 23:59:59.997,False,Secret,None,1,public,1,145000.0
HSJA255946373200HW,Clinical Psychologist,https://www.usajobs.gov:443/GetJob/ViewDetails/835191300,"Edinburgh, Indiana","Edinburgh, Indiana",Indiana,United States,39.3555,-85.965,Military Treatment Facilities under DHA,Department of Defense,106365.0,138276.0,PA,Psychology,GS,,,2025-04-14 00:00:00.000,2025-05-21 23:59:59.997,2025-04-14 00:00:00.000,2025-05-21 23:59:59.997,False,Not Required,None,1,public,1,106365.0
